"","abdn.ac","aber.ac","abertay-dundee.ac","anglia.ac","aston.ac","bangor.ac","bath.ac","bbk.ac","bham.ac","bournemouth.ac","brad.ac","bris.ac","brunel.ac","bton.ac","cam.ac","cf.ac","courtauld.ac","coventry.ac","cranfield.ac","derby.ac","dmu.ac","dundee.ac","dur.ac","ed.ac","essex.ac","ex.ac","gcal.ac","glam.ac","glasgow.ac","goldsmiths.ac","gre.ac","herts.ac","heythrop.ac","hud.ac","hw.ac","kcl.ac","keele.ac","kingston.ac","lamp.ac","lancs.ac","lboro.ac","lbs.ac","le.ac","leeds.ac","livjm.ac","lmu.ac","lse.ac","lshtm.ac","luton.ac","man.ac","mbs.ac","mcc.ac","mdx.ac","mmu.ac","napier.ac","ncl.ac","newport.ac","nott.ac","ntu.ac","ox.ac","paisley.ac","plymouth.ac","port.ac","qmw.ac","qub.ac","rcm.ac","rdg.ac","rgu.ac","salford.ac","sas.ac","shef.ac","soas.ac","soton.ac","ssees.ac","st-and.ac","staffs.ac","stir.ac","strath.ac","sunderland.ac","surrey.ac","susx.ac","swan.ac","tees.ac","tvu.ac","uce.ac","ucl.ac","uclan.ac","uea.ac","uel.ac","ukc.ac","ulh.ac","ulst.ac","umds.ac","umist.ac","unl.ac","unn.ac","uwcm.ac","uwe.ac","uwic.ac","warwick.ac","wlv.ac","wmin.ac","york.ac"
"gcal.ac",0.0173824130879346,0.0102249488752556,0.00204498977505112,0.00102249488752556,0.00613496932515337,0.0102249488752556,0.0102249488752556,0.00102249488752556,0.0276073619631902,0.00511247443762781,0.00511247443762781,0.0245398773006135,0.00408997955010225,0.00511247443762781,0.0173824130879346,0.00613496932515337,0,0.00204498977505112,0.00306748466257669,0.00306748466257669,0.0081799591002045,0.0214723926380368,0.00715746421267894,0.124744376278119,0.0255623721881391,0.0480572597137014,0,0.00204498977505112,0.00102249488752556,0,0,0.0173824130879346,0,0.00408997955010225,0.0265848670756646,0,0.00715746421267894,0,0,0.00511247443762781,0.00408997955010225,0,0.0132924335378323,0.0664621676891615,0.0132924335378323,0.00102249488752556,0.00204498977505112,0,0.00204498977505112,0.00920245398773006,0,0.0102249488752556,0,0.00306748466257669,0.00920245398773006,0.0204498977505112,0,0.0112474437627812,0.00204498977505112,0.0296523517382413,0.0132924335378323,0,0.00511247443762781,0.00102249488752556,0.00613496932515337,0,0.00204498977505112,0.00613496932515337,0.00613496932515337,0.00204498977505112,0.0235173824130879,0.00102249488752556,0.0286298568507157,0,0.00920245398773006,0.00511247443762781,0.0265848670756646,0.0695296523517382,0.00306748466257669,0.0122699386503067,0.0112474437627812,0.00511247443762781,0,0,0,0.00613496932515337,0.00102249488752556,0.00511247443762781,0,0.00511247443762781,0.00102249488752556,0.00613496932515337,0.00102249488752556,0.00408997955010225,0.00204498977505112,0.00204498977505112,0.00306748466257669,0.0081799591002045,0.00102249488752556,0.0153374233128834,0.0214723926380368,0.0081799591002045,0.0143149284253579
"glam.ac",0,0.0242990654205607,0,0.00186915887850467,0.0130841121495327,0.00560747663551402,0.00747663551401869,0.00373831775700935,0.0373831775700935,0.00373831775700935,0.00934579439252336,0.0224299065420561,0.011214953271028,0,0.0317757009345794,0.0654205607476635,0,0.00186915887850467,0.00747663551401869,0,0.00560747663551402,0.00373831775700935,0.0130841121495327,0.0429906542056075,0.011214953271028,0.0411214953271028,0,0,0,0,0.00373831775700935,0.00934579439252336,0,0.00373831775700935,0.0336448598130841,0.00373831775700935,0,0.00373831775700935,0.00560747663551402,0.0149532710280374,0.011214953271028,0.00186915887850467,0.00186915887850467,0.0317757009345794,0.00560747663551402,0,0.00186915887850467,0,0,0.0224299065420561,0.00373831775700935,0.011214953271028,0.00373831775700935,0.0224299065420561,0.00373831775700935,0.0392523364485981,0.00560747663551402,0.0130841121495327,0.00747663551401869,0.0467289719626168,0.00186915887850467,0,0.00747663551401869,0.00934579439252336,0,0,0.00560747663551402,0.00373831775700935,0,0.00373831775700935,0.0411214953271028,0,0.0299065420560748,0,0,0.00373831775700935,0.00560747663551402,0.00934579439252336,0,0.00373831775700935,0.00560747663551402,0.0261682242990654,0.00186915887850467,0.00186915887850467,0,0.0149532710280374,0.00186915887850467,0.00934579439252336,0.00373831775700935,0.0130841121495327,0,0.0186915887850467,0,0.00560747663551402,0,0.00747663551401869,0.00560747663551402,0.00373831775700935,0.00934579439252336,0.0280373831775701,0.0261682242990654,0.00373831775700935,0.011214953271028
"glasgow.ac",0.0508940852819807,0.000687757909215956,0.00137551581843191,0.000687757909215956,0.000687757909215956,0.000687757909215956,0.00550206327372765,0.00206327372764787,0.015130674002751,0,0,0.0220082530949106,0.00275103163686382,0.000687757909215956,0.0171939477303989,0.00275103163686382,0,0,0.000687757909215956,0,0.000687757909215956,0.0178817056396149,0.00481430536451169,0.12585969738652,0.00687757909215956,0.359697386519945,0.00687757909215956,0,0,0,0,0.000687757909215956,0,0,0.0130674002751032,0.0061898211829436,0.00206327372764787,0,0.00137551581843191,0.00343878954607978,0.000687757909215956,0,0.0061898211829436,0.0268225584594223,0.00137551581843191,0,0.000687757909215956,0.00206327372764787,0,0.0110041265474553,0,0.00412654745529574,0.000687757909215956,0.00137551581843191,0.00412654745529574,0.0123796423658872,0,0,0,0.0392022008253095,0.0137551581843191,0,0,0.00343878954607978,0.0110041265474553,0,0.00343878954607978,0.015818431911967,0.00137551581843191,0.00687757909215956,0.0110041265474553,0,0.00962861072902338,0,0.0110041265474553,0.00206327372764787,0.0178817056396149,0.047455295735901,0.00137551581843191,0.00206327372764787,0.00206327372764787,0.00550206327372765,0.000687757909215956,0,0,0.0123796423658872,0.00137551581843191,0.00275103163686382,0,0.00481430536451169,0,0.0061898211829436,0.00137551581843191,0,0,0.000687757909215956,0.00206327372764787,0,0.000687757909215956,0.00550206327372765,0.00275103163686382,0.000687757909215956,0.00825309491059147
"goldsmiths.ac",0.00680272108843537,0.0204081632653061,0,0,0.00680272108843537,0.00680272108843537,0.0136054421768707,0.0272108843537415,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.0204081632653061,0.00680272108843537,0.0136054421768707,0.0136054421768707,0,0,0.00680272108843537,0,0.0136054421768707,0.00680272108843537,0.00680272108843537,0.0476190476190476,0.0204081632653061,0.0408163265306122,0,0.00680272108843537,0,0,0.00680272108843537,0.0136054421768707,0.00680272108843537,0,0.0204081632653061,0.0204081632653061,0.00680272108843537,0,0.0136054421768707,0.00680272108843537,0,0,0.00680272108843537,0.0272108843537415,0,0.00680272108843537,0.00680272108843537,0,0,0.00680272108843537,0,0.00680272108843537,0.0204081632653061,0.00680272108843537,0,0,0,0,0.00680272108843537,0.054421768707483,0,0,0,0.00680272108843537,0,0,0,0.00680272108843537,0,0.0476190476190476,0.0136054421768707,0.00680272108843537,0.163265306122449,0.00680272108843537,0.00680272108843537,0,0.00680272108843537,0.00680272108843537,0,0.0136054421768707,0.00680272108843537,0.0136054421768707,0,0,0,0.0476190476190476,0,0.0136054421768707,0,0.0136054421768707,0,0,0,0,0.00680272108843537,0.00680272108843537,0,0,0,0.0136054421768707,0.0136054421768707,0.00680272108843537,0.0136054421768707
"gre.ac",0.00259235255994815,0.00324044069993519,0,0.00453661697990927,0.00194426441996111,0.00194426441996111,0.0492546986390149,0.00518470511989631,0.0084251458198315,0.00324044069993519,0.00259235255994815,0.0110174983797796,0.00388852883992223,0.000648088139987038,0.00907323395981854,0.00712896953985742,0.00194426441996111,0,0.00518470511989631,0.00129617627997408,0.00129617627997408,0.00453661697990927,0.00648088139987038,0.0304601425793908,0.00324044069993519,0.0129617627997408,0,0.000648088139987038,0,0,0,0.00324044069993519,0,0,0.00972132209980557,0.00648088139987038,0.00388852883992223,0.00453661697990927,0,0.00453661697990927,0,0,0.0110174983797796,0.248217757615036,0.000648088139987038,0,0.00194426441996111,0,0,0.00259235255994815,0,0.0116655865197667,0.000648088139987038,0.00194426441996111,0,0.00388852883992223,0,0.00712896953985742,0.00712896953985742,0.0220349967595593,0,0,0.00129617627997408,0.0110174983797796,0.00518470511989631,0,0.00388852883992223,0,0.149708360337006,0.00129617627997408,0.00777705767984446,0,0.0149060272197019,0,0.00388852883992223,0,0.00194426441996111,0.00453661697990927,0.00194426441996111,0.00648088139987038,0.00194426441996111,0.00194426441996111,0.000648088139987038,0,0,0.0084251458198315,0,0.00453661697990927,0.00259235255994815,0.00388852883992223,0,0.0518470511989631,0,0.000648088139987038,0.00129617627997408,0.00324044069993519,0.00129617627997408,0.000648088139987038,0.000648088139987038,0.00583279325988334,0.00583279325988334,0.151652624756967,0.00518470511989631
"herts.ac",0.00837520938023451,0.00293132328308208,0,0.0033500837520938,0.000837520938023451,0.00293132328308208,0.00795644891122278,0.0230318257956449,0.357621440536013,0,0.00209380234505863,0.01214405360134,0.00376884422110553,0.0016750418760469,0.0464824120603015,0.00963149078726968,0,0.000418760469011725,0.00209380234505863,0.0016750418760469,0.00251256281407035,0.00544388609715243,0.00795644891122278,0.038107202680067,0.00251256281407035,0.0339195979899497,0.000418760469011725,0,0.000418760469011725,0,0.0033500837520938,0,0,0.000418760469011725,0.00795644891122278,0.00418760469011725,0.000837520938023451,0.00125628140703518,0,0.00460636515912898,0.00251256281407035,0.000418760469011725,0.00921273031825796,0.0276381909547739,0.0033500837520938,0.00376884422110553,0.00544388609715243,0,0.000837520938023451,0.0175879396984925,0,0.00251256281407035,0.00711892797319933,0.016750418760469,0.00125628140703518,0.016750418760469,0,0.00544388609715243,0.00209380234505863,0.0460636515912898,0.000418760469011725,0,0.0033500837520938,0.0033500837520938,0.0050251256281407,0,0.0125628140703518,0.000837520938023451,0.00711892797319933,0.0016750418760469,0.0305695142378559,0,0.0134003350083752,0,0.00293132328308208,0.000837520938023451,0.00125628140703518,0.00753768844221105,0.00293132328308208,0.00628140703517588,0.00795644891122278,0.00251256281407035,0.000837520938023451,0,0.00293132328308208,0.0322445561139028,0.00251256281407035,0.00879396984924623,0.00418760469011725,0.00209380234505863,0,0.0033500837520938,0.00125628140703518,0.00209380234505863,0.000837520938023451,0.00125628140703518,0.0016750418760469,0.00586264656616415,0,0.0234505862646566,0.00544388609715243,0.00586264656616415,0.0150753768844221
"heythrop.ac",0.027027027027027,0,0,0,0,0.027027027027027,0,0.027027027027027,0,0,0,0.0540540540540541,0.027027027027027,0,0.0540540540540541,0,0,0,0,0,0.027027027027027,0,0,0.027027027027027,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0.216216216216216,0,0,0,0,0,0,0,0,0,0.0540540540540541,0.027027027027027,0,0,0.027027027027027,0,0,0,0,0,0,0,0.0540540540540541,0,0.027027027027027,0,0.027027027027027,0,0,0.027027027027027,0,0,0,0,0,0.027027027027027,0,0,0,0,0.0540540540540541,0.027027027027027,0.027027027027027,0.027027027027027
"hud.ac",0.00520833333333333,0.0130208333333333,0,0.009765625,0.000651041666666667,0.00520833333333333,0.0247395833333333,0.000651041666666667,0.0143229166666667,0.00130208333333333,0.01171875,0.0110677083333333,0.00325520833333333,0.00260416666666667,0.0227864583333333,0.00716145833333333,0,0.000651041666666667,0.001953125,0.00325520833333333,0.00846354166666667,0.0123697916666667,0.0240885416666667,0.033203125,0.0338541666666667,0.0494791666666667,0,0.000651041666666667,0,0,0.000651041666666667,0.00260416666666667,0,0,0.0325520833333333,0.00325520833333333,0.00455729166666667,0.000651041666666667,0,0.0221354166666667,0.00390625,0,0.0279947916666667,0.100260416666667,0.000651041666666667,0.00520833333333333,0.00260416666666667,0,0.000651041666666667,0.00911458333333333,0,0.00911458333333333,0.001953125,0.00520833333333333,0.00390625,0.0104166666666667,0,0.015625,0.00325520833333333,0.0416666666666667,0,0,0.00325520833333333,0.005859375,0.0299479166666667,0.000651041666666667,0.00325520833333333,0.00260416666666667,0.0110677083333333,0.00130208333333333,0.0286458333333333,0.000651041666666667,0.013671875,0,0,0.0078125,0.0227864583333333,0.0143229166666667,0.00130208333333333,0.0442708333333333,0.00520833333333333,0.00520833333333333,0.001953125,0,0.00130208333333333,0.0130208333333333,0.000651041666666667,0.00911458333333333,0.00260416666666667,0.0240885416666667,0.00455729166666667,0.0123697916666667,0,0.001953125,0.005859375,0.0104166666666667,0.000651041666666667,0.00455729166666667,0,0.02734375,0.00911458333333333,0.00260416666666667,0.056640625
"hw.ac",0.01900779319521,0.00931381866565292,0.0001900779319521,0.0017107013875689,0.00304124691123361,0.00323132484318571,0.0178673256034974,0.00437179243489831,0.0338338718874739,0.00285116897928151,0.00798327314198822,0.0212887283786352,0.00475194829880251,0.001900779319521,0.0444782360767915,0.0112145979851739,0,0.0022809351834252,0.00817335107394032,0.00323132484318571,0.0115947538490781,0.0123550655768865,0.0110245200532218,0.163467021478806,0.0110245200532218,0.0309827029081924,0.00570233795856301,0.00399163657099411,0.0011404675917126,0,0.0011404675917126,0.0180574035354495,0,0.0020908572514731,0,0.00684280555027561,0.00665272761832351,0.000950389659760502,0.0013305455236647,0.011404675917126,0.0210986504466831,0,0.0165367800798327,0.0395362098460369,0.00304124691123361,0.0011404675917126,0.00475194829880251,0.000760311727808401,0.00266109104732941,0.0178673256034974,0.000570233795856301,0.00684280555027561,0.0024710131153773,0.00608249382246721,0.0167268580117848,0.0184375593993537,0,0.0104542862573655,0.00912374073370082,0.0317430146360008,0.00418171450294621,0,0.0024710131153773,0.00931381866565292,0.00551226002661091,0,0.0104542862573655,0.00646264968637141,0.00304124691123361,0.0020908572514731,0.028321611860863,0.000570233795856301,0.0300323132484319,0,0.015206234556168,0.00874358486979662,0.00589241589051511,0.0260406766774378,0.00475194829880251,0.0104542862573655,0.00475194829880251,0.00988405246150922,0.0015206234556168,0,0.0017107013875689,0.0182474814674016,0.0011404675917126,0.00551226002661091,0.000570233795856301,0.00532218209465881,0.000380155863904201,0.00950389659760502,0.000760311727808401,0.00608249382246721,0.000380155863904201,0.00741303934613191,0.0011404675917126,0.00361148070708991,0,0.0214788063105873,0.00551226002661091,0.0013305455236647,0.00988405246150922
"kcl.ac",0.0072202166064982,0.00262553331145389,0,0.00164095831965868,0.00754840827042993,0.00229734164752215,0.00984574991795208,0.00951755825402035,0.0262553331145389,0.00229734164752215,0.00229734164752215,0.0180505415162455,0.00262553331145389,0.00295372497538563,0.0475877912701017,0.00557925828683951,0.00229734164752215,0.00131276665572694,0.00131276665572694,0.000984574991795208,0.0036101083032491,0.00459468329504431,0.028552674762061,0.0426649163111257,0.0190351165080407,0.0466032162783065,0.00131276665572694,0.00131276665572694,0,0.000656383327863472,0.000328191663931736,0.00525106662290778,0.00131276665572694,0.00196914998359042,0.011158516573679,0,0.00623564161470299,0.000328191663931736,0.00131276665572694,0.0114867082376108,0.0072202166064982,0.00164095831965868,0.0219888414834263,0.0331473580571053,0.00328191663931736,0.000656383327863472,0.00393829996718083,0.000656383327863472,0.00164095831965868,0.0213324581555628,0,0.00328191663931736,0.00328191663931736,0.00590744995077125,0.00557925828683951,0.0210042664916311,0,0.00262553331145389,0.00196914998359042,0.0872989826058418,0.000328191663931736,0.000328191663931736,0.00426649163111257,0.00984574991795208,0.0082047915982934,0.000656383327863472,0.0101739415818838,0.00229734164752215,0.00229734164752215,0.0183787331801772,0.029865441417788,0.00459468329504431,0.121102723990811,0.000328191663931736,0.00459468329504431,0.00262553331145389,0.00557925828683951,0.00459468329504431,0.000984574991795208,0.00426649163111257,0.00656383327863472,0.00196914998359042,0.000984574991795208,0,0.00295372497538563,0.0502133245815556,0.000328191663931736,0.00262553331145389,0.00196914998359042,0.00754840827042993,0,0.00196914998359042,0.0607154578273712,0.00164095831965868,0.000984574991795208,0.00295372497538563,0.00164095831965868,0.00262553331145389,0,0.0134558582212012,0.00590744995077125,0.00229734164752215,0.0269117164424024
"keele.ac",0.00758620689655172,0.00896551724137931,0,0.00551724137931034,0.00620689655172414,0.00551724137931034,0.0096551724137931,0.00758620689655172,0.0220689655172414,0.00344827586206897,0.00482758620689655,0.0351724137931035,0.043448275862069,0.00137931034482759,0.0655172413793104,0.0117241379310345,0,0.00344827586206897,0,0.00551724137931034,0.00551724137931034,0.0124137931034483,0.0158620689655172,0.0441379310344828,0.0206896551724138,0.0386206896551724,0.00275862068965517,0.00275862068965517,0,0,0.000689655172413793,0.00344827586206897,0,0.00344827586206897,0.0227586206896552,0.00689655172413793,0,0.000689655172413793,0.00413793103448276,0.0213793103448276,0.00413793103448276,0,0.0310344827586207,0.0572413793103448,0.00482758620689655,0.000689655172413793,0.00344827586206897,0.000689655172413793,0,0.04,0.000689655172413793,0.0158620689655172,0.00344827586206897,0.00344827586206897,0,0.0131034482758621,0,0.00413793103448276,0.00275862068965517,0.0606896551724138,0,0,0.00275862068965517,0.0096551724137931,0.00689655172413793,0,0.00413793103448276,0.00413793103448276,0.000689655172413793,0.00413793103448276,0.0317241379310345,0,0.0282758620689655,0.000689655172413793,0.0110344827586207,0.0144827586206897,0.00689655172413793,0.0227586206896552,0.00344827586206897,0.0096551724137931,0.00689655172413793,0.00275862068965517,0,0,0.00137931034482759,0.0275862068965517,0.000689655172413793,0.00689655172413793,0,0.0186206896551724,0,0.0096551724137931,0,0.00482758620689655,0.00137931034482759,0.00413793103448276,0,0.00344827586206897,0,0.0220689655172414,0.0103448275862069,0.00896551724137931,0.00896551724137931
"kingston.ac",0.00318471337579618,0.00318471337579618,0,0,0,0,0.0127388535031847,0.0127388535031847,0.00636942675159236,0.00318471337579618,0,0.0509554140127389,0.00318471337579618,0.00955414012738853,0.0286624203821656,0.00636942675159236,0,0.0859872611464968,0.00318471337579618,0.0127388535031847,0.00636942675159236,0.00318471337579618,0.00955414012738853,0.0318471337579618,0.00318471337579618,0.0159235668789809,0.00318471337579618,0.00318471337579618,0,0,0.00955414012738853,0,0,0.00318471337579618,0.0222929936305732,0.00636942675159236,0.0127388535031847,0,0.00318471337579618,0.00955414012738853,0.00318471337579618,0,0.0382165605095541,0.0127388535031847,0.0127388535031847,0,0.0159235668789809,0,0.00318471337579618,0.0159235668789809,0,0.0159235668789809,0.00318471337579618,0,0,0.0318471337579618,0,0.00955414012738853,0.0127388535031847,0.0573248407643312,0,0,0.00636942675159236,0.00636942675159236,0.00636942675159236,0,0.0127388535031847,0,0.00636942675159236,0.00318471337579618,0.0477707006369427,0,0.0636942675159236,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00636942675159236,0.00318471337579618,0.00955414012738853,0.00636942675159236,0.00636942675159236,0,0,0,0.0445859872611465,0,0.00955414012738853,0,0.00955414012738853,0,0.00955414012738853,0.00636942675159236,0,0.00955414012738853,0.00955414012738853,0,0,0,0.0318471337579618,0.0254777070063694,0.0159235668789809,0.0127388535031847
"lamp.ac",0.0212765957446809,0.0585106382978723,0,0,0.00531914893617021,0.0212765957446809,0.00265957446808511,0.00531914893617021,0.0159574468085106,0.0159574468085106,0.00531914893617021,0.0186170212765957,0.00265957446808511,0,0.0957446808510638,0.0292553191489362,0,0,0.00265957446808511,0,0.00265957446808511,0.00265957446808511,0.0106382978723404,0.0186170212765957,0.00265957446808511,0.0132978723404255,0.00265957446808511,0.0106382978723404,0,0,0,0,0,0,0.00531914893617021,0.0265957446808511,0.00797872340425532,0,0,0.0159574468085106,0,0,0.0319148936170213,0.00797872340425532,0,0,0.0106382978723404,0.00265957446808511,0,0.0186170212765957,0,0,0,0.00531914893617021,0.00531914893617021,0.023936170212766,0.0106382978723404,0,0.0106382978723404,0.109042553191489,0,0,0.0132978723404255,0.00265957446808511,0.0132978723404255,0,0.0106382978723404,0,0,0.0372340425531915,0.023936170212766,0.00797872340425532,0.0186170212765957,0,0.00531914893617021,0.00265957446808511,0.0106382978723404,0,0,0.00265957446808511,0.00265957446808511,0.0664893617021277,0,0,0,0.0186170212765957,0,0.00797872340425532,0.00797872340425532,0.0186170212765957,0,0.00531914893617021,0,0,0.00797872340425532,0.00531914893617021,0.00797872340425532,0,0.00797872340425532,0.00797872340425532,0.0106382978723404,0,0.0186170212765957
"lancs.ac",0.00983284169124877,0.0124549328089151,0,0.00196656833824975,0.00491642084562439,0.00393313667649951,0.0127826941986234,0.00458865945591609,0.0357259914782039,0,0.0042608980662078,0.0180268764339561,0.00655522779416585,0.0101606030809571,0.0517862995739102,0.01343821697804,0,0.00131104555883317,0.00262209111766634,0.00294985250737463,0.00884955752212389,0.00917731891183219,0.0117994100294985,0.0629301868239921,0.0242543428384136,0.0445755490003278,0.000983284169124877,0.000983284169124877,0.000327761389708292,0.000327761389708292,0,0.00229432972795805,0,0.0104883644706654,0.00917731891183219,0.00589970501474926,0.00557194362504097,0.000327761389708292,0,0,0.0042608980662078,0.000655522779416585,0.023598820058997,0.0501474926253687,0.00655522779416585,0.000327761389708292,0.0229432972795805,0.000983284169124877,0.000327761389708292,0.0249098656178302,0,0.0111438872500819,0.00393313667649951,0.00557194362504097,0.00393313667649951,0.0104883644706654,0,0.0173713536545395,0.00786627335299902,0.0786627335299902,0.000655522779416585,0.000655522779416585,0.00327761389708292,0.00917731891183219,0.0042608980662078,0,0.00491642084562439,0.00163880694854146,0.00229432972795805,0.00589970501474926,0.0344149459193707,0,0.0147492625368732,0.000327761389708292,0.00229432972795805,0.0183546378236644,0.00786627335299902,0.00589970501474926,0.0042608980662078,0.0239265814487053,0.0242543428384136,0.00557194362504097,0.000655522779416585,0,0.000327761389708292,0.0406424123238283,0.00557194362504097,0.0108161258603736,0.000655522779416585,0.00786627335299902,0,0.0104883644706654,0.000327761389708292,0.0101606030809571,0.00163880694854146,0.00294985250737463,0.00196656833824975,0.00163880694854146,0,0.0311373320222878,0.0114716486397902,0.000655522779416585,0.0173713536545395
"lboro.ac",0.00728597449908925,0.00819672131147541,0,0.00136612021857923,0.00455373406193078,0.00683060109289617,0.0191256830601093,0.00774134790528233,0.092896174863388,0.000910746812386157,0.00318761384335155,0.0300546448087432,0.0100182149362477,0.00182149362477231,0.0423497267759563,0.00956284153005465,0.000455373406193078,0.00364298724954463,0.00865209471766849,0.00546448087431694,0.0168488160291439,0.00136612021857923,0.0182149362477231,0.0510018214936248,0.00956284153005465,0.0455373406193078,0.000455373406193078,0.00182149362477231,0,0,0.000455373406193078,0.0100182149362477,0,0.00136612021857923,0.0255009107468124,0.00683060109289617,0.00546448087431694,0.000910746812386157,0,0.0122950819672131,0,0,0.0614754098360656,0.0327868852459016,0.00318761384335155,0.00364298724954463,0.00227686703096539,0.011384335154827,0.00182149362477231,0.0227686703096539,0,0.00683060109289617,0.00227686703096539,0.00500910746812386,0.00136612021857923,0.0141165755919854,0,0.0159380692167577,0.0150273224043716,0.0382513661202186,0,0.000455373406193078,0.00819672131147541,0.00500910746812386,0.00455373406193078,0,0.00728597449908925,0.00364298724954463,0.0063752276867031,0.00227686703096539,0.0259562841530055,0.00182149362477231,0.052367941712204,0,0.00500910746812386,0.00136612021857923,0.00182149362477231,0.0145719489981785,0.00227686703096539,0.0109289617486339,0.00819672131147541,0.00273224043715847,0.00136612021857923,0,0.00136612021857923,0.0223132969034608,0.000455373406193078,0.0100182149362477,0.000910746812386157,0.0104735883424408,0.00136612021857923,0.00500910746812386,0,0.0063752276867031,0.00318761384335155,0.00865209471766849,0.000455373406193078,0.00273224043715847,0,0.0209471766848816,0.0141165755919854,0.00318761384335155,0.0122950819672131
"lbs.ac",0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0.0208333333333333,0.0208333333333333,0,0.0416666666666667,0,0,0,0.0833333333333333,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0.0208333333333333,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.0208333333333333,0,0.0625,0,0,0,0,0,0,0,0.104166666666667,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104166666666667,0,0.0208333333333333,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104166666666667,0.0208333333333333,0.0208333333333333,0
"le.ac",0.0108429520811473,0.0118922700244841,0,0.00279818118223155,0.00244840853445261,0.00279818118223155,0.0286813571178734,0.00734522560335782,0.031129765652326,0.00419727177334732,0.00804477089891571,0.043721580972368,0.00419727177334732,0.00244840853445261,0.0612102133613151,0.0055963623644631,0.000699545295557887,0.00244840853445261,0.00279818118223155,0.00454704442112627,0.0132913606155999,0.0118922700244841,0.0150402238544946,0.0482686253934942,0.0129415879678209,0.0342777194823365,0.00279818118223155,0.00209863588667366,0,0.00139909059111577,0.00314795383001049,0.00594613501224204,0,0.00349772647778944,0.0209863588667366,0.0164393144456104,0.0111927247289262,0.00174886323889472,0.00279818118223155,0.0160895417978314,0.00839454354669465,0,0,0.0367261280167891,0.00384749912556838,0.00314795383001049,0.00699545295557887,0.000699545295557887,0.00279818118223155,0.0262329485834208,0,0.0104931794333683,0.00314795383001049,0.00314795383001049,0.000699545295557887,0.0192374956278419,0.000349772647778944,0.00734522560335782,0.00349772647778944,0.0486183980412732,0.00104931794333683,0.00244840853445261,0.00524658971668416,0.0129415879678209,0.00944386149003148,0,0.00979363413781042,0.00349772647778944,0.00139909059111577,0.0132913606155999,0.0426722630290311,0.000349772647778944,0.0388247639034627,0.000699545295557887,0.0055963623644631,0.00524658971668416,0.00419727177334732,0.00734522560335782,0.00209863588667366,0.0146904512067156,0.00594613501224204,0.00524658971668416,0.000349772647778944,0.000349772647778944,0.00384749912556838,0.0272822665267576,0.00209863588667366,0.0104931794333683,0.00384749912556838,0.0178384050367261,0.000349772647778944,0.00524658971668416,0.00244840853445261,0.00279818118223155,0.00349772647778944,0.00419727177334732,0.00349772647778944,0.00349772647778944,0.000699545295557887,0.0314795383001049,0.0111927247289262,0.00244840853445261,0.0234347674011892
"leeds.ac",0.00512129380053908,0.0134770889487871,0,0.000539083557951483,0.00107816711590297,0.00619946091644205,0.0113207547169811,0.00296495956873315,0.0183288409703504,0.000808625336927224,0.00619946091644205,0.0490566037735849,0.00592991913746631,0.00134770889487871,0.0784366576819407,0.00835579514824798,0,0.00107816711590297,0.0045822102425876,0.00107816711590297,0.00619946091644205,0.00943396226415094,0.0164420485175202,0.0840970350404313,0.0140161725067385,0.0482479784366577,0.000539083557951483,0,0,0,0.00215633423180593,0.00323450134770889,0,0.00566037735849057,0.023989218328841,0.00592991913746631,0.0110512129380054,0.00323450134770889,0,0.0234501347708895,0.0148247978436658,0,0.0250673854447439,0,0.00215633423180593,0.00619946091644205,0.00566037735849057,0.000269541778975741,0.000539083557951483,0.0223719676549865,0,0.0237196765498652,0.00323450134770889,0.00296495956873315,0.00242587601078167,0.0159029649595687,0,0.00673854447439353,0.00431266846361186,0.0439353099730458,0.000269541778975741,0,0.00188679245283019,0.0091644204851752,0.00889487870619946,0,0.00619946091644205,0.000808625336927224,0.00350404312668464,0.00431266846361186,0.0417789757412399,0,0.0261455525606469,0.000269541778975741,0.00700808625336927,0.00188679245283019,0.00512129380053908,0.00754716981132075,0.00107816711590297,0.0177897574123989,0.0142857142857143,0.00889487870619946,0.00161725067385445,0.000269541778975741,0,0.0533692722371968,0.00188679245283019,0.00970350404312668,0.00188679245283019,0.0188679245283019,0.000539083557951483,0.0078167115902965,0.00539083557951483,0.0142857142857143,0.00134770889487871,0.00188679245283019,0.000269541778975741,0.00134770889487871,0.000539083557951483,0.0277628032345013,0.00700808625336927,0.00188679245283019,0.0215633423180593
